employee_id,leave_type,start_date,end_date,reason,status,decided_by,decided_at,created_at
1556,SICK,2026-01-06,2026-01-06,,APPROVED,mark.lee@nexuserp.com,2026-01-03 00:00:00,2025-12-14 00:00:00
1557,ANNUAL,2026-09-08,2026-09-10,,REJECTED,hana.lopez@nexuserp.com,2026-09-05 00:00:00,2026-08-11 00:00:00
1557,ANNUAL,2026-04-10,2026-04-14,,APPROVED,hana.lopez@nexuserp.com,2026-04-03 00:00:00,2026-03-14 00:00:00
1557,SICK,2026-09-21,2026-09-23,,APPROVED,hana.lopez@nexuserp.com,2026-09-08 00:00:00,2026-08-21 00:00:00
1558,ANNUAL,2026-07-31,2026-08-09,,APPROVED,elizabeth.williams3@nexuserp.com,2026-07-20 00:00:00,2026-07-06 00:00:00
1560,ANNUAL,2026-04-27,2026-05-06,,APPROVED,paul.khalil@nexuserp.com,2026-04-17 00:00:00,2026-03-26 00:00:00
1562,SICK,2026-03-06,2026-03-07,,APPROVED,andrew.robinson2@nexuserp.com,2026-02-18 00:00:00,2026-01-27 00:00:00
1563,ANNUAL,2026-06-06,2026-06-07,,APPROVED,emily.harris@nexuserp.com,2026-06-02 00:00:00,2026-05-10 00:00:00
1563,ANNUAL,2026-07-09,2026-07-15,,APPROVED,emily.harris@nexuserp.com,2026-06-29 00:00:00,2026-06-12 00:00:00
1564,ANNUAL,2026-09-16,2026-09-20,,APPROVED,hiroshi.scott2@nexuserp.com,2026-09-08 00:00:00,2026-08-09 00:00:00
1564,OTHER,2026-08-01,2026-08-05,,APPROVED,hiroshi.scott2@nexuserp.com,2026-07-14 00:00:00,2026-07-02 00:00:00
1568,ANNUAL,2025-12-06,2025-12-07,,APPROVED,hana.lopez@nexuserp.com,2025-11-30 00:00:00,2025-10-31 00:00:00
1568,ANNUAL,2026-07-24,2026-08-01,,APPROVED,hana.lopez@nexuserp.com,2026-07-05 00:00:00,2026-06-30 00:00:00
1568,ANNUAL,2025-12-07,2025-12-15,,APPROVED,hana.lopez@nexuserp.com,2025-11-18 00:00:00,2025-10-30 00:00:00
1568,ANNUAL,2026-11-16,2026-11-20,Family holiday,PENDING,,,2026-09-24 00:00:00
1569,SICK,2026-06-07,2026-06-07,,APPROVED,olivia.williams@nexuserp.com,2026-05-22 00:00:00,2026-05-04 00:00:00
1572,OTHER,2026-01-28,2026-01-31,,APPROVED,samuel.rivera@nexuserp.com,2026-01-19 00:00:00,2025-12-26 00:00:00
1572,ANNUAL,2025-08-28,2025-09-05,,APPROVED,samuel.rivera@nexuserp.com,2025-08-20 00:00:00,2025-07-30 00:00:00
1573,ANNUAL,2026-04-20,2026-04-29,,REJECTED,hiroshi.russo2@nexuserp.com,2026-04-03 00:00:00,2026-03-25 00:00:00
1573,ANNUAL,2026-01-22,2026-01-31,,APPROVED,hiroshi.russo2@nexuserp.com,2026-01-04 00:00:00,2025-12-18 00:00:00
1573,ANNUAL,2026-02-26,2026-03-06,,APPROVED,hiroshi.russo2@nexuserp.com,2026-02-21 00:00:00,2026-01-21 00:00:00
1574,ANNUAL,2026-02-28,2026-03-05,,APPROVED,richard.carter@nexuserp.com,2026-02-22 00:00:00,2026-02-07 00:00:00
1574,ANNUAL,2025-10-04,2025-10-08,,APPROVED,richard.carter@nexuserp.com,2025-09-17 00:00:00,2025-09-12 00:00:00
1576,ANNUAL,2026-01-08,2026-01-12,,APPROVED,timothy.moreau@nexuserp.com,2025-12-23 00:00:00,2025-12-15 00:00:00
1577,ANNUAL,2026-06-10,2026-06-15,,APPROVED,jonathan.brown@nexuserp.com,2026-05-28 00:00:00,2026-05-21 00:00:00
1578,ANNUAL,2026-07-24,2026-07-26,,APPROVED,hugo.jones@nexuserp.com,2026-07-18 00:00:00,2026-06-27 00:00:00
1580,OTHER,2025-10-01,2025-10-03,,APPROVED,nour.obrien@nexuserp.com,2025-09-19 00:00:00,2025-08-29 00:00:00
1580,ANNUAL,2025-11-16,2025-11-20,,APPROVED,nour.obrien@nexuserp.com,2025-11-12 00:00:00,2025-10-22 00:00:00
1580,ANNUAL,2026-04-28,2026-05-07,,APPROVED,nour.obrien@nexuserp.com,2026-04-23 00:00:00,2026-03-31 00:00:00
1581,ANNUAL,2026-09-04,2026-09-09,,APPROVED,karen.oliveira2@nexuserp.com,2026-08-25 00:00:00,2026-08-12 00:00:00
1581,ANNUAL,2026-02-25,2026-03-04,,APPROVED,karen.oliveira2@nexuserp.com,2026-02-07 00:00:00,2026-01-28 00:00:00
1582,UNPAID,2025-10-21,2025-10-23,,APPROVED,steven.robinson@nexuserp.com,2025-10-03 00:00:00,2025-09-25 00:00:00
1583,ANNUAL,2026-04-17,2026-04-18,,APPROVED,mark.lee@nexuserp.com,2026-04-09 00:00:00,2026-03-19 00:00:00
1583,SICK,2026-04-26,2026-04-27,,APPROVED,mark.lee@nexuserp.com,2026-04-10 00:00:00,2026-03-24 00:00:00
1583,OTHER,2025-10-20,2025-10-24,,APPROVED,mark.lee@nexuserp.com,2025-10-16 00:00:00,2025-09-27 00:00:00
1585,ANNUAL,2026-07-03,2026-07-08,,APPROVED,steven.robinson@nexuserp.com,2026-06-20 00:00:00,2026-06-02 00:00:00
1587,OTHER,2026-05-26,2026-05-27,,APPROVED,matthew.hernandez@nexuserp.com,2026-05-21 00:00:00,2026-04-26 00:00:00
1587,ANNUAL,2026-08-07,2026-08-11,,APPROVED,matthew.hernandez@nexuserp.com,2026-07-26 00:00:00,2026-07-05 00:00:00
1588,ANNUAL,2026-02-21,2026-02-27,,APPROVED,amanda.martin2@nexuserp.com,2026-02-17 00:00:00,2026-01-16 00:00:00
1590,SICK,2026-02-23,2026-02-23,,APPROVED,nicholas.smith@nexuserp.com,2026-02-17 00:00:00,2026-01-26 00:00:00
1590,SICK,2026-04-01,2026-04-02,,REJECTED,nicholas.smith@nexuserp.com,2026-03-28 00:00:00,2026-03-11 00:00:00
1591,SICK,2025-11-29,2025-11-29,,APPROVED,tariq.lopez@nexuserp.com,2025-11-13 00:00:00,2025-10-29 00:00:00
1594,ANNUAL,2026-04-15,2026-04-18,,APPROVED,arjun.khalil@nexuserp.com,2026-04-12 00:00:00,2026-03-19 00:00:00
1595,ANNUAL,2025-12-17,2025-12-20,,APPROVED,hugo.jones@nexuserp.com,2025-12-14 00:00:00,2025-11-26 00:00:00
1595,ANNUAL,2026-04-30,2026-05-02,,APPROVED,hugo.jones@nexuserp.com,2026-04-27 00:00:00,2026-04-04 00:00:00
1596,ANNUAL,2026-05-29,2026-06-07,,REJECTED,andrew.smith@nexuserp.com,2026-05-12 00:00:00,2026-05-02 00:00:00
1597,SICK,2026-03-09,2026-03-11,,APPROVED,sarah.thomas@nexuserp.com,2026-03-05 00:00:00,2026-02-15 00:00:00
1597,ANNUAL,2026-06-23,2026-06-28,,APPROVED,sarah.thomas@nexuserp.com,2026-06-10 00:00:00,2026-05-15 00:00:00
1597,ANNUAL,2026-02-25,2026-03-06,,APPROVED,sarah.thomas@nexuserp.com,2026-02-10 00:00:00,2026-01-19 00:00:00
1598,ANNUAL,2026-04-08,2026-04-12,,APPROVED,mark.smith@nexuserp.com,2026-03-25 00:00:00,2026-03-10 00:00:00
1598,SICK,2026-06-04,2026-06-04,,APPROVED,mark.smith@nexuserp.com,2026-05-28 00:00:00,2026-05-11 00:00:00
1599,ANNUAL,2026-02-20,2026-02-26,,APPROVED,nour.adams@nexuserp.com,2026-02-03 00:00:00,2026-01-15 00:00:00
1599,SICK,2026-06-24,2026-06-24,,APPROVED,nour.adams@nexuserp.com,2026-06-21 00:00:00,2026-05-18 00:00:00
1604,ANNUAL,2025-09-10,2025-09-16,,APPROVED,mark.chen@nexuserp.com,2025-08-25 00:00:00,2025-08-06 00:00:00
1605,SICK,2026-06-24,2026-06-26,,APPROVED,ivan.davis@nexuserp.com,2026-06-16 00:00:00,2026-05-28 00:00:00
1606,ANNUAL,2025-10-09,2025-10-17,,APPROVED,jennifer.rodriguez@nexuserp.com,2025-09-29 00:00:00,2025-09-14 00:00:00
1606,ANNUAL,2026-09-13,2026-09-17,,APPROVED,jennifer.rodriguez@nexuserp.com,2026-09-10 00:00:00,2026-08-22 00:00:00
1608,OTHER,2026-07-31,2026-08-09,,APPROVED,hugo.jones@nexuserp.com,2026-07-28 00:00:00,2026-06-27 00:00:00
1609,ANNUAL,2026-01-11,2026-01-20,,REJECTED,elizabeth.williams3@nexuserp.com,2026-01-06 00:00:00,2025-12-11 00:00:00
1611,SICK,2025-12-19,2025-12-20,,APPROVED,ryan.khalil@nexuserp.com,2025-12-08 00:00:00,2025-11-24 00:00:00
1611,ANNUAL,2026-01-09,2026-01-11,,APPROVED,ryan.khalil@nexuserp.com,2025-12-25 00:00:00,2025-12-13 00:00:00
1612,ANNUAL,2025-11-08,2025-11-13,,APPROVED,karim.park@nexuserp.com,2025-11-04 00:00:00,2025-10-17 00:00:00
1613,SICK,2025-12-14,2025-12-14,,APPROVED,steven.robinson@nexuserp.com,2025-12-11 00:00:00,2025-11-24 00:00:00
1614,ANNUAL,2026-05-13,2026-05-16,,APPROVED,john.clark@nexuserp.com,2026-04-29 00:00:00,2026-04-13 00:00:00
1614,OTHER,2025-11-22,2025-11-26,,APPROVED,john.clark@nexuserp.com,2025-11-15 00:00:00,2025-10-29 00:00:00
1615,SICK,2025-09-27,2025-09-27,,APPROVED,richard.nguyen@nexuserp.com,2025-09-23 00:00:00,2025-08-27 00:00:00
1615,UNPAID,2025-09-29,2025-10-08,,APPROVED,richard.nguyen@nexuserp.com,2025-09-21 00:00:00,2025-09-09 00:00:00
1617,ANNUAL,2026-05-25,2026-05-29,,APPROVED,sharon.muller@nexuserp.com,2026-05-06 00:00:00,2026-04-19 00:00:00
1617,OTHER,2026-09-13,2026-09-15,,APPROVED,sharon.muller@nexuserp.com,2026-09-06 00:00:00,2026-08-23 00:00:00
1617,SICK,2026-05-06,2026-05-08,,APPROVED,sharon.muller@nexuserp.com,2026-04-27 00:00:00,2026-04-06 00:00:00
1618,UNPAID,2025-12-25,2025-12-29,,APPROVED,cynthia.lewis2@nexuserp.com,2025-12-07 00:00:00,2025-11-23 00:00:00
1618,ANNUAL,2026-07-24,2026-07-25,,APPROVED,cynthia.lewis2@nexuserp.com,2026-07-17 00:00:00,2026-06-26 00:00:00
1621,ANNUAL,2026-01-25,2026-01-29,,APPROVED,jonathan.brown@nexuserp.com,2026-01-08 00:00:00,2025-12-18 00:00:00
1621,ANNUAL,2026-04-28,2026-05-03,,APPROVED,jonathan.brown@nexuserp.com,2026-04-21 00:00:00,2026-03-30 00:00:00
1621,ANNUAL,2025-10-15,2025-10-18,,APPROVED,jonathan.brown@nexuserp.com,2025-10-04 00:00:00,2025-09-13 00:00:00
1622,SICK,2025-11-23,2025-11-23,,APPROVED,samuel.rivera@nexuserp.com,2025-11-17 00:00:00,2025-11-02 00:00:00
1623,SICK,2026-07-10,2026-07-12,,APPROVED,camille.trabelsi@nexuserp.com,2026-06-27 00:00:00,2026-06-08 00:00:00
1623,SICK,2026-02-25,2026-02-27,,APPROVED,camille.trabelsi@nexuserp.com,2026-02-06 00:00:00,2026-02-02 00:00:00
1624,ANNUAL,2025-11-02,2025-11-04,,APPROVED,felix.murphy@nexuserp.com,2025-10-24 00:00:00,2025-10-07 00:00:00
1624,ANNUAL,2025-10-20,2025-10-24,,APPROVED,felix.murphy@nexuserp.com,2025-10-02 00:00:00,2025-09-19 00:00:00
1625,ANNUAL,2026-04-19,2026-04-22,,APPROVED,james.park@nexuserp.com,2026-04-05 00:00:00,2026-03-17 00:00:00
1627,ANNUAL,2026-06-04,2026-06-07,,REJECTED,arjun.khalil@nexuserp.com,2026-06-01 00:00:00,2026-05-13 00:00:00
1627,ANNUAL,2026-06-24,2026-07-02,,APPROVED,arjun.khalil@nexuserp.com,2026-06-05 00:00:00,2026-06-03 00:00:00
1628,SICK,2026-06-01,2026-06-02,,APPROVED,samuel.rivera@nexuserp.com,2026-05-24 00:00:00,2026-05-11 00:00:00
1628,ANNUAL,2026-07-27,2026-08-05,,APPROVED,samuel.rivera@nexuserp.com,2026-07-24 00:00:00,2026-06-27 00:00:00
1628,ANNUAL,2026-10-11,2026-10-16,Moving house,PENDING,,,2026-09-24 00:00:00
1630,ANNUAL,2026-01-11,2026-01-16,,APPROVED,nicholas.smith@nexuserp.com,2026-01-07 00:00:00,2025-12-19 00:00:00
1630,ANNUAL,2026-02-09,2026-02-18,,APPROVED,nicholas.smith@nexuserp.com,2026-01-27 00:00:00,2026-01-05 00:00:00
1631,ANNUAL,2025-11-27,2025-12-05,,APPROVED,ryan.taylor@nexuserp.com,2025-11-11 00:00:00,2025-10-21 00:00:00
1631,ANNUAL,2025-12-08,2025-12-13,,APPROVED,ryan.taylor@nexuserp.com,2025-11-23 00:00:00,2025-11-17 00:00:00
1633,ANNUAL,2026-03-12,2026-03-19,,APPROVED,richard.nguyen@nexuserp.com,2026-03-07 00:00:00,2026-02-14 00:00:00
1633,SICK,2025-11-13,2025-11-15,,APPROVED,richard.nguyen@nexuserp.com,2025-10-28 00:00:00,2025-10-17 00:00:00
1635,ANNUAL,2025-09-29,2025-10-07,,APPROVED,ryan.taylor@nexuserp.com,2025-09-26 00:00:00,2025-09-08 00:00:00
1638,UNPAID,2026-03-18,2026-03-25,,APPROVED,richard.nguyen@nexuserp.com,2026-03-14 00:00:00,2026-02-22 00:00:00
1638,ANNUAL,2026-09-07,2026-09-11,,APPROVED,richard.nguyen@nexuserp.com,2026-09-03 00:00:00,2026-08-04 00:00:00
1638,ANNUAL,2026-05-01,2026-05-04,,APPROVED,richard.nguyen@nexuserp.com,2026-04-18 00:00:00,2026-03-31 00:00:00
1639,ANNUAL,2025-02-06,2025-02-14,,APPROVED,alice.tanaka@nexuserp.com,2025-01-28 00:00:00,2025-01-13 00:00:00
1639,OTHER,2026-01-17,2026-01-21,,APPROVED,alice.tanaka@nexuserp.com,2026-01-12 00:00:00,2025-12-16 00:00:00
1640,ANNUAL,2026-04-23,2026-04-30,,APPROVED,richard.carter@nexuserp.com,2026-04-10 00:00:00,2026-03-16 00:00:00
1640,SICK,2025-12-15,2025-12-17,,APPROVED,richard.carter@nexuserp.com,2025-12-09 00:00:00,2025-11-21 00:00:00
1641,ANNUAL,2026-03-18,2026-03-23,,APPROVED,richard.nguyen@nexuserp.com,2026-03-10 00:00:00,2026-02-19 00:00:00
1641,ANNUAL,2025-10-06,2025-10-10,,APPROVED,richard.nguyen@nexuserp.com,2025-10-03 00:00:00,2025-09-07 00:00:00
1642,ANNUAL,2026-05-22,2026-05-27,,APPROVED,camille.lewis@nexuserp.com,2026-05-12 00:00:00,2026-04-14 00:00:00
1644,ANNUAL,2025-09-28,2025-10-07,,APPROVED,hugo.jones@nexuserp.com,2025-09-22 00:00:00,2025-09-03 00:00:00
1645,ANNUAL,2025-08-10,2025-08-12,,APPROVED,adam.roberts@nexuserp.com,2025-07-26 00:00:00,2025-07-13 00:00:00
1645,ANNUAL,2025-12-19,2025-12-27,,REJECTED,adam.roberts@nexuserp.com,2025-12-11 00:00:00,2025-11-18 00:00:00
1646,SICK,2026-05-06,2026-05-06,,APPROVED,jonathan.brown@nexuserp.com,2026-05-01 00:00:00,2026-03-28 00:00:00
1647,ANNUAL,2025-12-12,2025-12-18,,APPROVED,karen.oliveira2@nexuserp.com,2025-11-30 00:00:00,2025-11-09 00:00:00
1648,ANNUAL,2026-03-03,2026-03-10,,APPROVED,nour.obrien@nexuserp.com,2026-02-16 00:00:00,2026-01-29 00:00:00
1649,ANNUAL,2026-03-31,2026-04-06,,REJECTED,nour.adams@nexuserp.com,2026-03-16 00:00:00,2026-03-02 00:00:00
1650,ANNUAL,2026-06-12,2026-06-19,,APPROVED,sandra.dubois@nexuserp.com,2026-05-28 00:00:00,2026-05-21 00:00:00
1650,ANNUAL,2026-03-10,2026-03-14,,APPROVED,sandra.dubois@nexuserp.com,2026-02-21 00:00:00,2026-02-09 00:00:00
1650,ANNUAL,2026-09-05,2026-09-08,,APPROVED,sandra.dubois@nexuserp.com,2026-08-31 00:00:00,2026-08-09 00:00:00
1651,OTHER,2026-02-17,2026-02-19,,APPROVED,oscar.wang@nexuserp.com,2026-02-14 00:00:00,2026-01-17 00:00:00
1651,ANNUAL,2026-03-13,2026-03-17,,REJECTED,oscar.wang@nexuserp.com,2026-03-01 00:00:00,2026-02-12 00:00:00
1653,ANNUAL,2026-08-02,2026-08-10,,APPROVED,mark.patel@nexuserp.com,2026-07-23 00:00:00,2026-06-29 00:00:00
1653,ANNUAL,2026-06-19,2026-06-20,,APPROVED,mark.patel@nexuserp.com,2026-06-07 00:00:00,2026-05-16 00:00:00
1654,ANNUAL,2026-07-19,2026-07-26,,APPROVED,mark.patel@nexuserp.com,2026-07-14 00:00:00,2026-06-10 00:00:00
1655,ANNUAL,2025-12-16,2025-12-24,,APPROVED,hugo.jones@nexuserp.com,2025-12-04 00:00:00,2025-11-12 00:00:00
1655,ANNUAL,2026-06-23,2026-06-24,,APPROVED,hugo.jones@nexuserp.com,2026-06-07 00:00:00,2026-05-30 00:00:00
1656,ANNUAL,2026-02-27,2026-03-02,,APPROVED,hugo.jones@nexuserp.com,2026-02-20 00:00:00,2026-02-01 00:00:00
1656,ANNUAL,2026-03-09,2026-03-12,,APPROVED,hugo.jones@nexuserp.com,2026-02-26 00:00:00,2026-01-29 00:00:00
1657,UNPAID,2026-01-08,2026-01-15,,APPROVED,felix.murphy@nexuserp.com,2025-12-28 00:00:00,2025-12-16 00:00:00
1657,ANNUAL,2026-01-19,2026-01-24,,APPROVED,felix.murphy@nexuserp.com,2026-01-09 00:00:00,2025-12-18 00:00:00
1659,ANNUAL,2026-07-12,2026-07-14,,APPROVED,karen.lee@nexuserp.com,2026-07-04 00:00:00,2026-06-14 00:00:00
1659,ANNUAL,2026-01-04,2026-01-05,,APPROVED,karen.lee@nexuserp.com,2025-12-25 00:00:00,2025-11-29 00:00:00
1659,ANNUAL,2026-03-14,2026-03-18,,REJECTED,karen.lee@nexuserp.com,2026-02-23 00:00:00,2026-02-03 00:00:00
1661,UNPAID,2026-08-26,2026-09-03,,APPROVED,oscar.wang@nexuserp.com,2026-08-10 00:00:00,2026-08-02 00:00:00
1661,ANNUAL,2026-01-27,2026-01-28,,APPROVED,oscar.wang@nexuserp.com,2026-01-17 00:00:00,2026-01-03 00:00:00
1662,ANNUAL,2026-01-30,2026-02-04,,APPROVED,wei.wilson@nexuserp.com,2026-01-13 00:00:00,2025-12-29 00:00:00
1664,ANNUAL,2026-03-16,2026-03-21,,APPROVED,mei.chen@nexuserp.com,2026-03-02 00:00:00,2026-02-21 00:00:00
1664,SICK,2025-11-20,2025-11-20,,REJECTED,mei.chen@nexuserp.com,2025-11-03 00:00:00,2025-10-28 00:00:00
1664,ANNUAL,2025-12-27,2026-01-04,,APPROVED,mei.chen@nexuserp.com,2025-12-23 00:00:00,2025-11-28 00:00:00
1665,OTHER,2025-11-27,2025-12-04,,APPROVED,hugo.jones@nexuserp.com,2025-11-11 00:00:00,2025-10-19 00:00:00
1665,ANNUAL,2026-10-28,2026-10-29,Personal matters,PENDING,,,2026-09-25 00:00:00
1666,ANNUAL,2026-09-05,2026-09-08,,APPROVED,hugo.jones@nexuserp.com,2026-08-26 00:00:00,2026-08-10 00:00:00
1668,ANNUAL,2026-09-11,2026-09-13,,APPROVED,arjun.wang@nexuserp.com,2026-09-08 00:00:00,2026-08-04 00:00:00
1669,ANNUAL,2026-03-02,2026-03-06,,APPROVED,sharon.nielsen2@nexuserp.com,2026-02-27 00:00:00,2026-01-22 00:00:00
1669,ANNUAL,2026-03-22,2026-03-23,,APPROVED,sharon.nielsen2@nexuserp.com,2026-03-06 00:00:00,2026-02-16 00:00:00
1669,ANNUAL,2026-10-11,2026-10-16,Wedding,PENDING,,,2026-09-21 00:00:00
1670,SICK,2026-07-19,2026-07-20,,APPROVED,sharon.nielsen2@nexuserp.com,2026-07-14 00:00:00,2026-06-13 00:00:00
1671,ANNUAL,2026-03-30,2026-04-06,,APPROVED,elizabeth.williams3@nexuserp.com,2026-03-26 00:00:00,2026-03-08 00:00:00
1671,UNPAID,2026-06-23,2026-07-02,,REJECTED,elizabeth.williams3@nexuserp.com,2026-06-08 00:00:00,2026-05-29 00:00:00
1673,ANNUAL,2026-08-25,2026-08-28,,APPROVED,adam.roberts@nexuserp.com,2026-08-20 00:00:00,2026-08-01 00:00:00
1674,ANNUAL,2026-04-04,2026-04-12,,APPROVED,sharon.muller@nexuserp.com,2026-03-31 00:00:00,2026-02-28 00:00:00
1674,ANNUAL,2025-12-08,2025-12-09,,APPROVED,sharon.muller@nexuserp.com,2025-11-28 00:00:00,2025-11-06 00:00:00
1675,UNPAID,2026-02-27,2026-03-01,,APPROVED,ryan.khalil@nexuserp.com,2026-02-23 00:00:00,2026-01-27 00:00:00
1675,SICK,2026-08-07,2026-08-07,,REJECTED,ryan.khalil@nexuserp.com,2026-07-27 00:00:00,2026-06-30 00:00:00
1675,SICK,2026-08-24,2026-08-26,,APPROVED,ryan.khalil@nexuserp.com,2026-08-18 00:00:00,2026-07-19 00:00:00
1676,SICK,2026-09-04,2026-09-06,,APPROVED,tariq.lopez@nexuserp.com,2026-08-28 00:00:00,2026-08-06 00:00:00
1676,ANNUAL,2026-03-08,2026-03-15,,APPROVED,tariq.lopez@nexuserp.com,2026-02-22 00:00:00,2026-02-10 00:00:00
1677,ANNUAL,2026-08-21,2026-08-22,,APPROVED,hugo.jones@nexuserp.com,2026-08-07 00:00:00,2026-07-29 00:00:00
1677,SICK,2026-03-16,2026-03-17,,APPROVED,hugo.jones@nexuserp.com,2026-03-06 00:00:00,2026-02-20 00:00:00
1678,ANNUAL,2026-06-23,2026-06-26,,APPROVED,amanda.martin2@nexuserp.com,2026-06-11 00:00:00,2026-05-17 00:00:00
1678,ANNUAL,2026-03-27,2026-04-05,,APPROVED,amanda.martin2@nexuserp.com,2026-03-24 00:00:00,2026-02-21 00:00:00
1680,ANNUAL,2025-11-28,2025-12-04,,APPROVED,rayan.haddad@nexuserp.com,2025-11-14 00:00:00,2025-11-04 00:00:00
1680,ANNUAL,2025-12-14,2025-12-15,,APPROVED,rayan.haddad@nexuserp.com,2025-11-25 00:00:00,2025-11-18 00:00:00
1680,ANNUAL,2026-01-20,2026-01-29,,APPROVED,rayan.haddad@nexuserp.com,2026-01-11 00:00:00,2025-12-21 00:00:00
1681,ANNUAL,2026-03-22,2026-03-31,,APPROVED,rayan.haddad@nexuserp.com,2026-03-13 00:00:00,2026-02-23 00:00:00
1681,ANNUAL,2026-02-10,2026-02-11,,APPROVED,rayan.haddad@nexuserp.com,2026-01-29 00:00:00,2026-01-16 00:00:00
1682,OTHER,2026-09-13,2026-09-20,,APPROVED,sarah.thomas@nexuserp.com,2026-09-10 00:00:00,2026-08-05 00:00:00
1682,ANNUAL,2026-07-13,2026-07-22,,APPROVED,sarah.thomas@nexuserp.com,2026-07-04 00:00:00,2026-06-18 00:00:00
1683,UNPAID,2026-04-16,2026-04-22,,APPROVED,emily.harris@nexuserp.com,2026-04-13 00:00:00,2026-03-23 00:00:00
1684,UNPAID,2026-04-22,2026-05-01,,APPROVED,luca.wang@nexuserp.com,2026-04-06 00:00:00,2026-03-23 00:00:00
1684,ANNUAL,2026-05-31,2026-06-08,,APPROVED,luca.wang@nexuserp.com,2026-05-18 00:00:00,2026-04-28 00:00:00
1684,ANNUAL,2025-10-25,2025-10-29,,APPROVED,luca.wang@nexuserp.com,2025-10-10 00:00:00,2025-09-28 00:00:00
1687,ANNUAL,2026-05-25,2026-06-03,,APPROVED,karen.lee@nexuserp.com,2026-05-19 00:00:00,2026-05-02 00:00:00
1691,OTHER,2026-03-08,2026-03-12,,APPROVED,felix.murphy@nexuserp.com,2026-03-03 00:00:00,2026-02-15 00:00:00
1692,ANNUAL,2025-11-05,2025-11-12,,APPROVED,jacob.sato@nexuserp.com,2025-10-20 00:00:00,2025-09-28 00:00:00
1692,ANNUAL,2025-08-10,2025-08-17,,APPROVED,jacob.sato@nexuserp.com,2025-07-24 00:00:00,2025-07-05 00:00:00
1693,OTHER,2025-11-22,2025-11-25,,APPROVED,arjun.khalil@nexuserp.com,2025-11-18 00:00:00,2025-10-18 00:00:00
1694,ANNUAL,2026-05-20,2026-05-21,,APPROVED,ashley.park@nexuserp.com,2026-05-15 00:00:00,2026-04-13 00:00:00
1696,ANNUAL,2026-05-02,2026-05-05,,APPROVED,paul.moreau@nexuserp.com,2026-04-17 00:00:00,2026-03-25 00:00:00
1700,ANNUAL,2026-09-05,2026-09-10,,REJECTED,susan.roberts@nexuserp.com,2026-08-22 00:00:00,2026-07-30 00:00:00
1700,ANNUAL,2026-10-16,2026-10-20,Moving house,PENDING,,,2026-09-22 00:00:00
1701,ANNUAL,2026-05-05,2026-05-11,,APPROVED,michelle.king@nexuserp.com,2026-04-24 00:00:00,2026-04-03 00:00:00
1701,SICK,2025-12-15,2025-12-17,,APPROVED,michelle.king@nexuserp.com,2025-11-27 00:00:00,2025-11-13 00:00:00
1702,ANNUAL,2026-01-21,2026-01-29,,APPROVED,adam.roberts@nexuserp.com,2026-01-05 00:00:00,2025-12-17 00:00:00
1703,ANNUAL,2026-01-04,2026-01-05,,APPROVED,jennifer.rodriguez@nexuserp.com,2025-12-17 00:00:00,2025-12-14 00:00:00
1703,ANNUAL,2025-10-14,2025-10-15,,APPROVED,jennifer.rodriguez@nexuserp.com,2025-09-29 00:00:00,2025-09-11 00:00:00
1704,ANNUAL,2026-03-15,2026-03-24,,APPROVED,aiko.silva@nexuserp.com,2026-03-04 00:00:00,2026-02-20 00:00:00
1704,SICK,2026-03-11,2026-03-13,,APPROVED,aiko.silva@nexuserp.com,2026-02-22 00:00:00,2026-02-01 00:00:00
1706,ANNUAL,2026-01-11,2026-01-15,,APPROVED,amanda.martin2@nexuserp.com,2026-01-01 00:00:00,2025-12-18 00:00:00
1706,SICK,2025-11-27,2025-11-29,,APPROVED,amanda.martin2@nexuserp.com,2025-11-14 00:00:00,2025-11-06 00:00:00
1707,ANNUAL,2026-08-10,2026-08-15,,APPROVED,ivan.davis@nexuserp.com,2026-08-06 00:00:00,2026-07-15 00:00:00
1707,ANNUAL,2026-01-07,2026-01-12,,APPROVED,ivan.davis@nexuserp.com,2025-12-26 00:00:00,2025-12-11 00:00:00
1707,ANNUAL,2026-10-04,2026-10-12,Family holiday,PENDING,,,2026-09-25 00:00:00
1708,ANNUAL,2026-05-07,2026-05-13,,APPROVED,priya.shah@nexuserp.com,2026-05-01 00:00:00,2026-04-13 00:00:00
1708,SICK,2026-06-22,2026-06-24,,APPROVED,priya.shah@nexuserp.com,2026-06-17 00:00:00,2026-05-16 00:00:00
1709,ANNUAL,2026-06-09,2026-06-14,,APPROVED,olivia.williams@nexuserp.com,2026-05-26 00:00:00,2026-05-09 00:00:00
1709,OTHER,2025-10-11,2025-10-13,,APPROVED,olivia.williams@nexuserp.com,2025-10-01 00:00:00,2025-09-20 00:00:00
1712,OTHER,2026-03-06,2026-03-08,,APPROVED,sarah.thomas@nexuserp.com,2026-03-03 00:00:00,2026-02-14 00:00:00
1712,ANNUAL,2026-06-17,2026-06-24,,APPROVED,sarah.thomas@nexuserp.com,2026-06-11 00:00:00,2026-05-26 00:00:00
1714,SICK,2025-07-31,2025-08-01,,APPROVED,kevin.hernandez@nexuserp.com,2025-07-24 00:00:00,2025-06-30 00:00:00
1714,SICK,2024-10-14,2024-10-15,,APPROVED,kevin.hernandez@nexuserp.com,2024-10-09 00:00:00,2024-09-22 00:00:00
1718,UNPAID,2025-09-27,2025-10-05,,APPROVED,paul.moreau@nexuserp.com,2025-09-17 00:00:00,2025-09-04 00:00:00
